Series Name,Series Code,Country Name,Country Code,1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,North America,NAC,27024.95513,28213.94998,29192.2371,30439.72048,31076.44459,30756.26358,31244.46039,30345.22008,31391.72459,33333.87412,34431.30197,35255.12231,36151.60536,37313.99412,38246.10534,38461.71134,37851.11198,38572.59269,39120.63461,40219.64746,40817.04435,41805.24345,43145.51673,44552.49776,46179.79807,47578.00611,47590.30213,47992.74931,48872.98485,50256.44388,51517.69102,52436.39764,52982.10751,52571.55622,50741.9925,51671.50844,52118.72049,52849.30477,53554.27196,54473.09054,55534.45703,56048.8939,57026.2736,58314.20006,59425.2796,57729.9685,61099.50476,62273.10968,63338.47802,64279.63166
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,OECD members,OED,17682.5169,18342.50468,18852.2697,19494.66364,20068.46032,20132.38988,20379.16317,20237.07804,20645.69393,21451.80673,22071.55249,22558.37889,23171.081,24026.28712,24724.50967,25225.17198,25272.76355,25559.22041,25688.09124,26298.72516,26788.4778,27408.1866,28188.02352,28826.69602,29600.03539,30595.85999,30800.40477,31042.79926,31446.74164,32241.3841,32923.21085,33681.16949,34309.44541,34169.88406,32774.56532,33514.97015,33967.90792,34220.34935,34570.38252,35110.66573,35772.53214,36201.76334,36912.56484,37543.19292,38025.34396,36403.48574,38502.23611,39468.2756,39916.55296,40383.34959
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Other small states,OSS,4937.02171,5643.727741,6098.176695,6406.546418,7226.92037,6897.369063,6254.366128,6333.293207,6290.500975,6351.697006,6362.346007,6368.656344,6628.97118,6705.815057,6764.20139,6973.602087,6799.885254,6536.05484,6525.815767,6654.276625,6898.793389,7046.000048,7406.370012,7562.531168,7749.471799,8299.239875,8413.821268,8558.644963,8805.600972,9108.475503,9414.512172,9894.73331,10303.7223,10275.85452,9648.917491,9771.120517,9999.315916,10015.81485,10004.16034,10098.3552,10334.0987,10645.87062,11067.39175,11417.502,11770.5384,10967.24756,11698.77045,12087.82293,12273.89619,12510.4833
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Pacific island small states,PSS,3143.885581,3109.322302,3143.213766,3139.788303,3332.436686,3148.807598,3171.08013,3000.54886,2901.0385,2987.898588,2872.540801,2960.727427,2846.432181,2830.485842,2911.605426,2972.530791,2914.104058,3010.587853,3024.386768,3126.566007,3223.117579,3276.577859,3187.746388,3183.843252,3270.791361,3176.907142,3163.290518,3186.466711,3206.549377,3295.731675,3337.692485,3378.103823,3346.127722,3377.481772,3325.639769,3409.255004,3492.252147,3481.070001,3546.53007,3625.253622,3721.794652,3808.064931,3904.749993,3962.305916,3966.437038,3526.918249,3392.905486,3668.296742,3806.171757,3910.138448
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Post-demographic dividend,PST,18800.59243,19555.81459,20156.77051,20878.19285,21523.38811,21609.50666,21885.56204,21796.13134,22356.39882,23307.51229,24050.02617,24681.93112,25411.60873,26446.3681,27284.42525,27842.337,27931.9215,28266.49525,28413.54114,29144.03858,29773.56454,30478.43884,31360.86507,32089.59165,33066.73709,34230.90549,34586.57067,34937.2478,35466.56028,36415.77777,37242.65784,38129.71153,38866.68081,38765.97538,37263.27405,38159.56682,38683.82351,38990.68025,39428.18518,40053.06878,40767.67321,41307.86049,42156.5013,42939.58401,43589.66186,41732.44056,44118.93881,45272.35827,45951.78009,46504.49377
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Pre-demographic dividend,PRE,1204.991512,1252.449917,1274.006456,1233.599141,1263.497225,1279.808589,1198.823471,1154.429693,1069.296322,1045.872037,1053.943145,1051.576485,1063.104791,1074.683539,1060.712524,1119.211632,1002.148363,996.9910154,961.6961319,930.6228342,929.5621261,955.8150835,989.6117679,1029.290387,1042.67492,1069.985041,1085.177858,1116.076247,1075.934899,1170.525571,1205.038041,1243.717656,1283.503615,1326.75938,1350.06577,1397.555501,1416.018218,1432.973808,1472.748113,1505.687103,1508.887721,1502.76142,1485.498778,1482.951282,1491.543197,1415.409132,1422.995057,1447.114319,1443.089734,1450.51991
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Small states,SST,5185.086049,5648.962047,6021.922706,6350.352661,6965.191536,6881.881991,6528.048537,6527.415051,6358.562546,6423.523372,6408.0589,6426.419461,6518.81219,6572.589857,6669.931143,6757.63015,6628.078559,6507.309494,6493.810719,6637.666645,6845.715256,7030.051613,7319.901539,7507.116417,7733.968131,8155.007869,8257.0761,8431.754587,8728.725961,9037.330907,9371.316457,9892.956082,10245.026,10264.07764,9729.03613,9852.125435,10006.34663,10130.56571,10152.16272,10278.82541,10408.66184,10490.29952,10721.8209,10958.55099,11186.34073,10314.48332,10929.96799,11647.28624,12068.87074,12702.56749
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,South Asia,SAS,387.7820524,387.067028,402.9831033,416.7679556,392.7100481,406.0101781,421.0170818,425.0022666,442.7340652,450.2270526,462.2189207,472.9830748,480.1572414,509.6593494,525.8636757,543.3396365,539.9757564,557.3460831,572.2171892,596.4663565,626.7579596,657.9306403,672.3581621,698.9772906,742.1152753,758.1331725,778.3572387,793.5877921,838.6053529,887.1931016,940.169909,999.3355554,1059.316348,1081.298271,1145.462311,1222.51823,1272.075138,1326.511074,1392.202178,1475.216765,1570.541425,1676.354098,1770.262913,1863.721126,1920.397063,1806.990454,1957.517853,2079.700961,2236.80508,2355.072625
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,South Asia (IDA & IBRD),TSA,387.7820524,387.067028,402.9831033,416.7679556,392.7100481,406.0101781,421.0170818,425.0022666,442.7340652,450.2270526,462.2189207,472.9830748,480.1572414,509.6593494,525.8636757,543.3396365,539.9757564,557.3460831,572.2171892,596.4663565,626.7579596,657.9306403,672.3581621,698.9772906,742.1152753,758.1331725,778.3572387,793.5877921,838.6053529,887.1931016,940.169909,999.3355554,1059.316348,1081.298271,1145.462311,1222.51823,1272.075138,1326.511074,1392.202178,1475.216765,1570.541425,1676.354098,1770.262913,1863.721126,1920.397063,1806.990454,1957.517853,2079.700961,2236.80508,2355.072625
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Sub-Saharan Africa,SSF,1475.602135,1508.78125,1507.894515,1462.316993,1474.636271,1485.667845,1430.223121,1370.337099,1296.378007,1288.010515,1276.455759,1263.604335,1263.751318,1282.805817,1276.202338,1270.208183,1240.919238,1202.634658,1159.357819,1140.351358,1147.059372,1173.95278,1190.04719,1187.899455,1181.975894,1190.88998,1208.155303,1250.906887,1267.28042,1315.352208,1357.373698,1400.586761,1446.467143,1480.056897,1484.973556,1531.484867,1556.459494,1564.222807,1599.51376,1631.331777,1635.044226,1612.395053,1609.911367,1611.273323,1612.142572,1539.850682,1566.106873,1584.930337,1586.130676,1600.920734
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Sub-Saharan Africa (excluding high income),SSA,1597.425965,1634.36039,1632.072022,1579.642639,1591.940735,1599.422967,1537.526274,1473.658693,1390.745888,1382.927837,1374.089408,1358.433734,1356.377768,1379.392948,1374.369838,1368.996338,1341.68406,1304.283105,1255.120471,1235.128976,1242.728405,1270.783501,1289.156128,1289.179619,1282.608985,1292.141781,1310.339025,1358.744903,1378.981928,1429.928249,1474.182369,1519.812678,1567.96821,1602.539048,1605.732286,1653.324038,1677.169849,1682.883873,1717.84547,1748.730915,1747.884166,1718.034558,1710.35359,1708.707631,1705.159127,1622.247575,1649.053116,1667.590812,1665.355786,1677.36805
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Sub-Saharan Africa (IDA & IBRD countries),TSS,1475.602135,1508.78125,1507.894515,1462.316993,1474.636271,1485.667845,1430.223121,1370.337099,1296.378007,1288.010515,1276.455759,1263.604335,1263.751318,1282.805817,1276.202338,1270.208183,1240.919238,1202.634658,1159.357819,1140.351358,1147.059372,1173.95278,1190.04719,1187.899455,1181.975894,1190.88998,1208.155303,1250.906887,1267.28042,1315.352208,1357.373698,1400.586761,1446.467143,1480.056897,1484.973556,1531.484867,1556.459494,1564.222807,1599.51376,1631.331777,1635.044226,1612.395053,1609.911367,1611.273323,1612.142572,1539.850682,1566.106873,1584.930337,1586.130676,1600.920734
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Upper middle income,UMC,1747.966011,1828.230649,1874.091733,1911.540982,1983.85831,2041.506776,2044.22753,2069.858169,2062.599998,2137.200668,2200.253358,2241.571107,2310.7964,2347.680663,2376.366484,2401.750704,2439.408488,2514.676656,2628.951412,2740.593769,2828.402416,2969.61193,3114.746434,3172.452725,3240.936538,3401.401679,3485.110841,3622.009553,3803.941981,4068.321128,4338.891476,4674.169561,5076.635843,5354.007199,5498.756996,5920.717865,6278.519278,6581.339287,6890.783249,7172.381721,7434.595696,7712.279949,8059.482381,8394.406379,8685.841222,8604.862347,9230.360607,9522.306994,9937.600601,10318.53181
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,World,WLD,5398.210594,5576.926666,5699.704714,5833.731521,5971.07612,5977.287974,5986.311348,5899.565363,5946.98952,6116.591118,6232.712069,6320.980254,6441.784479,6616.362324,6743.544883,6807.468956,6776.22713,6801.94861,6818.495115,6939.537941,7048.272972,7193.331118,7369.456958,7471.398881,7632.664276,7871.24443,7924.787917,8003.878019,8146.90742,8403.45407,8632.390201,8904.434434,9178.474741,9250.84,9015.160403,9309.31873,9504.382916,9639.486142,9796.486713,9983.733254,10175.40942,10340.56087,10577.59133,10808.78736,10986.37027,10569.04403,11154.11168,11428.54781,11656.13772,11876.37685
