Sending Country,Receiving Country,Year,Value,Unit,Source,Region
China,Suriname,2019,0.0,USD millions,Roland Kpodar (IMF),Latin America
China,Suriname,2020,0.0,USD millions,Roland Kpodar (IMF),Latin America
Colombia,Suriname,2018,0.0,USD millions,Roland Kpodar (IMF),Latin America
Colombia,Suriname,2019,0.0,USD millions,Roland Kpodar (IMF),Latin America
Colombia,Suriname,2020,0.0,USD millions,Roland Kpodar (IMF),Latin America
Dominican Republic,Suriname,2018,0.0,USD millions,Roland Kpodar (IMF),Latin America
Dominican Republic,Suriname,2019,0.0,USD millions,Roland Kpodar (IMF),Latin America
Dominican Republic,Suriname,2020,0.0,USD millions,Roland Kpodar (IMF),Latin America
France,Suriname,2018,8.28,USD millions,Roland Kpodar (IMF),Latin America
France,Suriname,2019,6.589,USD millions,Roland Kpodar (IMF),Latin America
France,Suriname,2020,5.413,USD millions,Roland Kpodar (IMF),Latin America
Guyana,Suriname,2018,0.788,USD millions,Roland Kpodar (IMF),Latin America
Guyana,Suriname,2019,0.784,USD millions,Roland Kpodar (IMF),Latin America
Guyana,Suriname,2020,0.721,USD millions,Roland Kpodar (IMF),Latin America
Netherlands,Suriname,2018,68.539,USD millions,Roland Kpodar (IMF),Latin America
Netherlands,Suriname,2019,63.473,USD millions,Roland Kpodar (IMF),Latin America
Netherlands,Suriname,2020,55.553,USD millions,Roland Kpodar (IMF),Latin America
Philippines,Suriname,2018,0.0,USD millions,Roland Kpodar (IMF),Latin America
Philippines,Suriname,2019,0.0,USD millions,Roland Kpodar (IMF),Latin America
Philippines,Suriname,2020,0.0,USD millions,Roland Kpodar (IMF),Latin America
Trinidad and Tobago,Suriname,2018,0.364,USD millions,Roland Kpodar (IMF),Latin America
Trinidad and Tobago,Suriname,2019,0.295,USD millions,Roland Kpodar (IMF),Latin America
Trinidad and Tobago,Suriname,2020,0.196,USD millions,Roland Kpodar (IMF),Latin America
United Kingdom,Suriname,2018,0.5800000000000001,USD millions,Roland Kpodar (IMF),Latin America
United Kingdom,Suriname,2019,0.604,USD millions,Roland Kpodar (IMF),Latin America
United Kingdom,Suriname,2020,0.35,USD millions,Roland Kpodar (IMF),Latin America
United States,Suriname,2018,9.552,USD millions,Roland Kpodar (IMF),Latin America
United States,Suriname,2019,10.475,USD millions,Roland Kpodar (IMF),Latin America
United States,Suriname,2020,10.805,USD millions,Roland Kpodar (IMF),Latin America
Vietnam,Suriname,2018,0.0,USD millions,Roland Kpodar (IMF),Latin America
Vietnam,Suriname,2019,0.0,USD millions,Roland Kpodar (IMF),Latin America
Vietnam,Suriname,2020,0.0,USD millions,Roland Kpodar (IMF),Latin America
Armenia,Russian Federation,2018,471.65763,USD millions,Roland Kpodar (IMF),Europe
Armenia,Russian Federation,2019,425.983539,USD millions,Roland Kpodar (IMF),Europe
Armenia,Russian Federation,2020,459.593124,USD millions,Roland Kpodar (IMF),Europe
Armenia,United States,2018,190.9184,USD millions,Roland Kpodar (IMF),North America
Armenia,United States,2019,274.974302,USD millions,Roland Kpodar (IMF),North America
Armenia,United States,2020,162.3258585,USD millions,Roland Kpodar (IMF),North America
Brazil,Angola,2018,0.0,USD millions,Roland Kpodar (IMF),Africa
Brazil,Angola,2019,0.0,USD millions,Roland Kpodar (IMF),Africa
Brazil,Angola,2020,0.0,USD millions,Roland Kpodar (IMF),Africa
Brazil,Bolivia,2018,103.0,USD millions,Roland Kpodar (IMF),Latin America
Brazil,Bolivia,2019,87.0,USD millions,Roland Kpodar (IMF),Latin America
Brazil,Bolivia,2020,48.0,USD millions,Roland Kpodar (IMF),Latin America
Brazil,Canada,2018,130.3,USD millions,Roland Kpodar (IMF),North America
Brazil,Canada,2019,136.3,USD millions,Roland Kpodar (IMF),North America
Brazil,Canada,2020,95.7,USD millions,Roland Kpodar (IMF),North America
Brazil,China,2018,96.1,USD millions,Roland Kpodar (IMF),Asia
Brazil,China,2019,48.3,USD millions,Roland Kpodar (IMF),Asia
Brazil,China,2020,27.4,USD millions,Roland Kpodar (IMF),Asia
Brazil,France,2018,41.4,USD millions,Roland Kpodar (IMF),Europe
Brazil,France,2019,39.3,USD millions,Roland Kpodar (IMF),Europe
Brazil,France,2020,26.5,USD millions,Roland Kpodar (IMF),Europe
Brazil,Germany,2018,64.0,USD millions,Roland Kpodar (IMF),Europe
Brazil,Germany,2019,82.5,USD millions,Roland Kpodar (IMF),Europe
Brazil,Germany,2020,59.0,USD millions,Roland Kpodar (IMF),Europe
Brazil,Haiti,2018,87.7,USD millions,Roland Kpodar (IMF),North America
Brazil,Haiti,2019,92.5,USD millions,Roland Kpodar (IMF),North America
Brazil,Haiti,2020,85.1,USD millions,Roland Kpodar (IMF),North America
Brazil,Italy,2018,57.1,USD millions,Roland Kpodar (IMF),Europe
Brazil,Italy,2019,55.7,USD millions,Roland Kpodar (IMF),Europe
Brazil,Italy,2020,39.2,USD millions,Roland Kpodar (IMF),Europe
Brazil,Japan,2018,0.0,USD millions,Roland Kpodar (IMF),Asia
Brazil,Japan,2019,0.0,USD millions,Roland Kpodar (IMF),Asia
Brazil,Japan,2020,0.0,USD millions,Roland Kpodar (IMF),Asia
Brazil,Netherlands,2018,0.0,USD millions,Roland Kpodar (IMF),Europe
Brazil,Netherlands,2019,0.0,USD millions,Roland Kpodar (IMF),Europe
Brazil,Netherlands,2020,0.0,USD millions,Roland Kpodar (IMF),Europe
Brazil,Peru,2018,48.6,USD millions,Roland Kpodar (IMF),Latin America
Brazil,Peru,2019,45.5,USD millions,Roland Kpodar (IMF),Latin America
Brazil,Peru,2020,28.9,USD millions,Roland Kpodar (IMF),Latin America
Brazil,Portugal,2018,292.9,USD millions,Roland Kpodar (IMF),Europe
Brazil,Portugal,2019,338.0,USD millions,Roland Kpodar (IMF),Europe
Brazil,Portugal,2020,256.8,USD millions,Roland Kpodar (IMF),Europe
Brazil,Spain,2018,70.9,USD millions,Roland Kpodar (IMF),Europe
Brazil,Spain,2019,70.4,USD millions,Roland Kpodar (IMF),Europe
Brazil,Spain,2020,54.3,USD millions,Roland Kpodar (IMF),Europe
Brazil,Switzerland,2018,0.0,USD millions,Roland Kpodar (IMF),Europe
Brazil,Switzerland,2019,0.0,USD millions,Roland Kpodar (IMF),Europe
Brazil,Switzerland,2020,0.0,USD millions,Roland Kpodar (IMF),Europe
Brazil,United Kingdom,2018,113.2,USD millions,Roland Kpodar (IMF),Europe
Brazil,United Kingdom,2019,100.3,USD millions,Roland Kpodar (IMF),Europe
Brazil,United Kingdom,2020,87.8,USD millions,Roland Kpodar (IMF),Europe
Brazil,United States,2018,439.7,USD millions,Roland Kpodar (IMF),North America
Brazil,United States,2019,449.0,USD millions,Roland Kpodar (IMF),North America
Brazil,United States,2020,287.3,USD millions,Roland Kpodar (IMF),North America
Cabo Verde,Angola,2018,0.0,USD millions,Roland Kpodar (IMF),Africa
Cabo Verde,Angola,2019,0.0,USD millions,Roland Kpodar (IMF),Africa
Cabo Verde,Angola,2020,0.0,USD millions,Roland Kpodar (IMF),Africa
Cabo Verde,Benin,2018,0.0764533315,USD millions,Roland Kpodar (IMF),Africa
Cabo Verde,Benin,2019,0.0778447169,USD millions,Roland Kpodar (IMF),Africa
Cabo Verde,Benin,2020,0.0897293804,USD millions,Roland Kpodar (IMF),Africa
Cabo Verde,Brazil,2018,1.112492387,USD millions,Roland Kpodar (IMF),Latin America
Cabo Verde,Brazil,2019,0.8391874500000001,USD millions,Roland Kpodar (IMF),Latin America
Cabo Verde,Brazil,2020,0.603371166,USD millions,Roland Kpodar (IMF),Latin America
Cabo Verde,China,2018,0.2239903943,USD millions,Roland Kpodar (IMF),Asia
Cabo Verde,China,2019,0.177326783,USD millions,Roland Kpodar (IMF),Asia
Cabo Verde,China,2020,0.337682892,USD millions,Roland Kpodar (IMF),Asia
Cabo Verde,France,2018,1.733893044,USD millions,Roland Kpodar (IMF),Europe
Cabo Verde,France,2019,1.4622023149999999,USD millions,Roland Kpodar (IMF),Europe
Cabo Verde,France,2020,0.8681415029999999,USD millions,Roland Kpodar (IMF),Europe
Cabo Verde,Germany,2018,0.0,USD millions,Roland Kpodar (IMF),Europe
Cabo Verde,Germany,2019,0.0,USD millions,Roland Kpodar (IMF),Europe
Cabo Verde,Germany,2020,0.0,USD millions,Roland Kpodar (IMF),Europe
Cabo Verde,Guinea,2018,0.379638095,USD millions,Roland Kpodar (IMF),Africa
Cabo Verde,Guinea,2019,1.177386722,USD millions,Roland Kpodar (IMF),Africa
Cabo Verde,Guinea,2020,1.2657961515,USD millions,Roland Kpodar (IMF),Africa
Cabo Verde,Guinea-Bissau,2018,2.02044145,USD millions,Roland Kpodar (IMF),Africa
Cabo Verde,Guinea-Bissau,2019,2.21797057,USD millions,Roland Kpodar (IMF),Africa
Cabo Verde,Guinea-Bissau,2020,1.54903601,USD millions,Roland Kpodar (IMF),Africa
Cabo Verde,Italy,2018,0.0,USD millions,Roland Kpodar (IMF),Europe
Cabo Verde,Italy,2019,0.0,USD millions,Roland Kpodar (IMF),Europe
Cabo Verde,Italy,2020,0.0,USD millions,Roland Kpodar (IMF),Europe
Cabo Verde,Luxembourg,2018,0.0,USD millions,Roland Kpodar (IMF),Europe
Cabo Verde,Luxembourg,2019,0.0,USD millions,Roland Kpodar (IMF),Europe
Cabo Verde,Luxembourg,2020,0.0,USD millions,Roland Kpodar (IMF),Europe
Cabo Verde,Netherlands,2018,0.390537874,USD millions,Roland Kpodar (IMF),Europe
Cabo Verde,Netherlands,2019,0.390704202,USD millions,Roland Kpodar (IMF),Europe
Cabo Verde,Netherlands,2020,0.224647548,USD millions,Roland Kpodar (IMF),Europe
Cabo Verde,Nigeria,2018,1.501306916,USD millions,Roland Kpodar (IMF),Africa
Cabo Verde,Nigeria,2019,1.76824526,USD millions,Roland Kpodar (IMF),Africa
Cabo Verde,Nigeria,2020,1.125327283,USD millions,Roland Kpodar (IMF),Africa
Cabo Verde,Portugal,2018,11.52000069,USD millions,Roland Kpodar (IMF),Europe
Cabo Verde,Portugal,2019,9.79737372,USD millions,Roland Kpodar (IMF),Europe
Cabo Verde,Portugal,2020,10.69196964,USD millions,Roland Kpodar (IMF),Europe
Cabo Verde,Senegal,2018,2.95844414,USD millions,Roland Kpodar (IMF),Africa
Cabo Verde,Senegal,2019,3.34207185,USD millions,Roland Kpodar (IMF),Africa
Cabo Verde,Senegal,2020,2.82811455,USD millions,Roland Kpodar (IMF),Africa
Cabo Verde,Spain,2018,0.0,USD millions,Roland Kpodar (IMF),Europe
Cabo Verde,Spain,2019,0.0,USD millions,Roland Kpodar (IMF),Europe
Cabo Verde,Spain,2020,0.0,USD millions,Roland Kpodar (IMF),Europe
Cabo Verde,Switzerland,2018,0.0,USD millions,Roland Kpodar (IMF),Europe
Cabo Verde,Switzerland,2019,0.0,USD millions,Roland Kpodar (IMF),Europe
Cabo Verde,Switzerland,2020,0.0,USD millions,Roland Kpodar (IMF),Europe
Cabo Verde,United Kingdom,2018,0.0,USD millions,Roland Kpodar (IMF),Europe
Cabo Verde,United Kingdom,2019,0.0,USD millions,Roland Kpodar (IMF),Europe
Cabo Verde,United Kingdom,2020,0.0,USD millions,Roland Kpodar (IMF),Europe
Cabo Verde,United States,2018,3.55295039,USD millions,Roland Kpodar (IMF),North America
Cabo Verde,United States,2019,3.29623147,USD millions,Roland Kpodar (IMF),North America
Cabo Verde,United States,2020,1.54754993,USD millions,Roland Kpodar (IMF),North America
Dominican Republic,Canada,2018,0.0,USD millions,Roland Kpodar (IMF),North America
Dominican Republic,Canada,2019,0.0,USD millions,Roland Kpodar (IMF),North America
Dominican Republic,Canada,2020,0.0,USD millions,Roland Kpodar (IMF),North America
Dominican Republic,France,2018,0.0,USD millions,Roland Kpodar (IMF),Europe
Dominican Republic,France,2019,0.0,USD millions,Roland Kpodar (IMF),Europe
Dominican Republic,France,2020,0.0,USD millions,Roland Kpodar (IMF),Europe
Dominican Republic,Germany,2018,0.0,USD millions,Roland Kpodar (IMF),Europe
Dominican Republic,Germany,2019,0.0,USD millions,Roland Kpodar (IMF),Europe
Dominican Republic,Germany,2020,0.0,USD millions,Roland Kpodar (IMF),Europe
Dominican Republic,Haiti,2018,0.0,USD millions,Roland Kpodar (IMF),North America
Dominican Republic,Haiti,2019,0.0,USD millions,Roland Kpodar (IMF),North America
Dominican Republic,Haiti,2020,0.0,USD millions,Roland Kpodar (IMF),North America
Dominican Republic,Italy,2018,0.0,USD millions,Roland Kpodar (IMF),Europe
Dominican Republic,Italy,2019,0.0,USD millions,Roland Kpodar (IMF),Europe
Dominican Republic,Italy,2020,0.0,USD millions,Roland Kpodar (IMF),Europe
Dominican Republic,Panama,2018,0.0,USD millions,Roland Kpodar (IMF),North America
Dominican Republic,Panama,2019,0.0,USD millions,Roland Kpodar (IMF),North America
Dominican Republic,Panama,2020,0.0,USD millions,Roland Kpodar (IMF),North America
Dominican Republic,Puerto Rico,2018,0.0,USD millions,Roland Kpodar (IMF),North America
Dominican Republic,Puerto Rico,2019,0.0,USD millions,Roland Kpodar (IMF),North America
Dominican Republic,Puerto Rico,2020,0.0,USD millions,Roland Kpodar (IMF),North America
Dominican Republic,Spain,2018,0.0,USD millions,Roland Kpodar (IMF),Europe
Dominican Republic,Spain,2019,0.0,USD millions,Roland Kpodar (IMF),Europe
Dominican Republic,Spain,2020,0.0,USD millions,Roland Kpodar (IMF),Europe
Dominican Republic,Switzerland,2018,0.0,USD millions,Roland Kpodar (IMF),Europe
Dominican Republic,Switzerland,2019,0.0,USD millions,Roland Kpodar (IMF),Europe
Dominican Republic,Switzerland,2020,0.0,USD millions,Roland Kpodar (IMF),Europe
Dominican Republic,United States,2018,0.0,USD millions,Roland Kpodar (IMF),North America
Dominican Republic,United States,2019,0.0,USD millions,Roland Kpodar (IMF),North America
Dominican Republic,United States,2020,0.0,USD millions,Roland Kpodar (IMF),North America
Georgia,Afghanistan,2018,0.048635,USD millions,Roland Kpodar (IMF),Asia
Georgia,Afghanistan,2019,0.03225,USD millions,Roland Kpodar (IMF),Asia
Georgia,Afghanistan,2020,0.04037,USD millions,Roland Kpodar (IMF),Asia
Georgia,Albania,2018,0.033066,USD millions,Roland Kpodar (IMF),Europe
Georgia,Albania,2019,0.047893,USD millions,Roland Kpodar (IMF),Europe
Georgia,Albania,2020,0.052273,USD millions,Roland Kpodar (IMF),Europe
Georgia,Algeria,2018,0.002187,USD millions,Roland Kpodar (IMF),Africa
Georgia,Algeria,2019,0.002578,USD millions,Roland Kpodar (IMF),Africa
Georgia,Algeria,2020,0.00036700000000000003,USD millions,Roland Kpodar (IMF),Africa
Georgia,American Samoa,2018,0.004224,USD millions,Roland Kpodar (IMF),Oceania
Georgia,American Samoa,2019,0.003939,USD millions,Roland Kpodar (IMF),Oceania
Georgia,American Samoa,2020,0.0006670000000000001,USD millions,Roland Kpodar (IMF),Oceania
Georgia,Andorra,2018,0.0,USD millions,Roland Kpodar (IMF),Europe
Georgia,Andorra,2019,0.0,USD millions,Roland Kpodar (IMF),Europe
Georgia,Andorra,2020,0.0,USD millions,Roland Kpodar (IMF),Europe
Georgia,Angola,2018,0.0,USD millions,Roland Kpodar (IMF),Africa
Georgia,Angola,2019,0.0,USD millions,Roland Kpodar (IMF),Africa
Georgia,Angola,2020,8.5e-05,USD millions,Roland Kpodar (IMF),Africa
Georgia,Antigua and Barbuda,2018,0.000325,USD millions,Roland Kpodar (IMF),North America
Georgia,Antigua and Barbuda,2019,0.005888,USD millions,Roland Kpodar (IMF),North America
Georgia,Antigua and Barbuda,2020,0.000584,USD millions,Roland Kpodar (IMF),North America
Georgia,Argentina,2018,0.013013,USD millions,Roland Kpodar (IMF),Latin America
Georgia,Argentina,2019,0.015847,USD millions,Roland Kpodar (IMF),Latin America
Georgia,Argentina,2020,0.08248,USD millions,Roland Kpodar (IMF),Latin America
Georgia,Armenia,2018,7.526131,USD millions,Roland Kpodar (IMF),Asia
Georgia,Armenia,2019,7.523808,USD millions,Roland Kpodar (IMF),Asia
Georgia,Armenia,2020,10.24962,USD millions,Roland Kpodar (IMF),Asia
Georgia,Aruba,2018,0.0,USD millions,Roland Kpodar (IMF),Latin America
Georgia,Aruba,2019,0.0,USD millions,Roland Kpodar (IMF),Latin America
Georgia,Aruba,2020,0.0,USD millions,Roland Kpodar (IMF),Latin America
Georgia,Australia,2018,0.261171,USD millions,Roland Kpodar (IMF),Oceania
Georgia,Australia,2019,0.17405,USD millions,Roland Kpodar (IMF),Oceania
Georgia,Australia,2020,0.131572,USD millions,Roland Kpodar (IMF),Oceania
Georgia,Austria,2018,0.343033,USD millions,Roland Kpodar (IMF),Europe
Georgia,Austria,2019,0.349773,USD millions,Roland Kpodar (IMF),Europe
Georgia,Austria,2020,0.38471,USD millions,Roland Kpodar (IMF),Europe
Georgia,Azerbaijan,2018,12.208204,USD millions,Roland Kpodar (IMF),Asia
Georgia,Azerbaijan,2019,14.485368,USD millions,Roland Kpodar (IMF),Asia
Georgia,Azerbaijan,2020,16.180402,USD millions,Roland Kpodar (IMF),Asia
Georgia,Bahamas. The,2018,0.007274,USD millions,Roland Kpodar (IMF),North America
Georgia,Bahamas. The,2019,0.0,USD millions,Roland Kpodar (IMF),North America
Georgia,Bahamas. The,2020,0.0,USD millions,Roland Kpodar (IMF),North America
Georgia,Bahrain,2018,0.032548,USD millions,Roland Kpodar (IMF),Asia
Georgia,Bahrain,2019,0.024773,USD millions,Roland Kpodar (IMF),Asia
Georgia,Bahrain,2020,0.030510000000000002,USD millions,Roland Kpodar (IMF),Asia
Georgia,Bangladesh,2018,0.301328,USD millions,Roland Kpodar (IMF),Asia
Georgia,Bangladesh,2019,0.295283,USD millions,Roland Kpodar (IMF),Asia
Georgia,Bangladesh,2020,0.21610100000000002,USD millions,Roland Kpodar (IMF),Asia
Georgia,Barbados,2018,0.00031800000000000003,USD millions,Roland Kpodar (IMF),North America
Georgia,Barbados,2019,0.00035099999999999997,USD millions,Roland Kpodar (IMF),North America
Georgia,Barbados,2020,0.002826,USD millions,Roland Kpodar (IMF),North America
Georgia,Belarus,2018,2.606917,USD millions,Roland Kpodar (IMF),Europe
Georgia,Belarus,2019,2.4603070000000002,USD millions,Roland Kpodar (IMF),Europe
Georgia,Belarus,2020,2.579519,USD millions,Roland Kpodar (IMF),Europe
Georgia,Belgium,2018,0.526958,USD millions,Roland Kpodar (IMF),Europe
Georgia,Belgium,2019,0.652385,USD millions,Roland Kpodar (IMF),Europe
Georgia,Belgium,2020,0.487899,USD millions,Roland Kpodar (IMF),Europe
Georgia,Belize,2018,0.0013479999999999998,USD millions,Roland Kpodar (IMF),North America
Georgia,Belize,2019,0.002602,USD millions,Roland Kpodar (IMF),North America
Georgia,Belize,2020,0.000317,USD millions,Roland Kpodar (IMF),North America
Georgia,Benin,2018,0.05163,USD millions,Roland Kpodar (IMF),Africa
Georgia,Benin,2019,0.075611,USD millions,Roland Kpodar (IMF),Africa
Georgia,Benin,2020,0.044685,USD millions,Roland Kpodar (IMF),Africa
Georgia,Bermuda,2018,0.0,USD millions,Roland Kpodar (IMF),North America
Georgia,Bermuda,2019,0.0,USD millions,Roland Kpodar (IMF),North America
Georgia,Bermuda,2020,0.0,USD millions,Roland Kpodar (IMF),North America
Georgia,Bhutan,2018,0.0,USD millions,Roland Kpodar (IMF),Asia
Georgia,Bhutan,2019,5.7e-05,USD millions,Roland Kpodar (IMF),Asia
Georgia,Bhutan,2020,0.0,USD millions,Roland Kpodar (IMF),Asia
Georgia,Bolivia,2018,0.026935,USD millions,Roland Kpodar (IMF),Latin America
Georgia,Bolivia,2019,0.038131,USD millions,Roland Kpodar (IMF),Latin America
Georgia,Bolivia,2020,0.010155,USD millions,Roland Kpodar (IMF),Latin America
Georgia,Bosnia and Herzegovina,2018,0.035967,USD millions,Roland Kpodar (IMF),Europe
Georgia,Bosnia and Herzegovina,2019,0.022869999999999998,USD millions,Roland Kpodar (IMF),Europe
Georgia,Bosnia and Herzegovina,2020,0.020044,USD millions,Roland Kpodar (IMF),Europe
Georgia,Botswana,2018,0.0006050000000000001,USD millions,Roland Kpodar (IMF),Africa
Georgia,Botswana,2019,0.0010249999999999999,USD millions,Roland Kpodar (IMF),Africa
Georgia,Botswana,2020,0.000258,USD millions,Roland Kpodar (IMF),Africa
Georgia,Brazil,2018,0.113146,USD millions,Roland Kpodar (IMF),Latin America
Georgia,Brazil,2019,0.09939200000000001,USD millions,Roland Kpodar (IMF),Latin America
Georgia,Brazil,2020,0.064791,USD millions,Roland Kpodar (IMF),Latin America
Georgia,British Virgin Islands,2018,0.0,USD millions,Roland Kpodar (IMF),North America
Georgia,British Virgin Islands,2019,0.000745,USD millions,Roland Kpodar (IMF),North America
Georgia,British Virgin Islands,2020,0.0,USD millions,Roland Kpodar (IMF),North America
Georgia,Brunei Darussalam,2018,0.001311,USD millions,Roland Kpodar (IMF),Asia
Georgia,Brunei Darussalam,2019,0.000651,USD millions,Roland Kpodar (IMF),Asia
Georgia,Brunei Darussalam,2020,0.001021,USD millions,Roland Kpodar (IMF),Asia
Georgia,Bulgaria,2018,0.607694,USD millions,Roland Kpodar (IMF),Europe
Georgia,Bulgaria,2019,0.6838609999999999,USD millions,Roland Kpodar (IMF),Europe
Georgia,Bulgaria,2020,0.756472,USD millions,Roland Kpodar (IMF),Europe
Georgia,Burkina Faso,2018,0.005007999999999999,USD millions,Roland Kpodar (IMF),Africa
Georgia,Burkina Faso,2019,0.0010119999999999999,USD millions,Roland Kpodar (IMF),Africa
Georgia,Burkina Faso,2020,0.015343,USD millions,Roland Kpodar (IMF),Africa
